game_id,date,time,stadium,home_team,away_team,result
077,11/06/2024,21:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Atlético Mineiro Saf / MG,1 X 2
078,13/06/2024,20:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Criciúma / SC,3 X 1
079,11/06/2024,19:00,Antônio Accioly / Goiania,Atlético / GO,Corinthians / SP,2 X 2
080,11/06/2024,19:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Vitória / BA,1 X 1
081,16/06/2024,18:30,Kleber José de Andrade / Cariacica,Grêmio / RS,Botafogo / RJ,1 X 2
082,17/06/2024,20:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Palmeiras / SP,0 X 4
083,16/06/2024,16:00,Manoel Barradas / Salvador,Vitória / BA,Internacional / RS,2 X 1
084,15/06/2024,21:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Atlético Goianiense Saf / GO,1 X 2
085,16/06/2024,18:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Cruzeiro Saf / MG,0 X 0
086,16/06/2024,16:00,Arena Corinthians / Sao Paulo,Corinthians / SP,São Paulo / SP,2 X 2
087,15/06/2024,18:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Juventude / RS,2 X 1
088,16/06/2024,16:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Flamengo / RJ,1 X 1
089,16/06/2024,18:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Fortaleza / CE,5 X 0
090,16/06/2024,18:30,Heriberto Hulse / Criciuma,Criciúma / SC,Bahia / BA,2 X 2
091,19/06/2024,21:30,Orlando Scarpelli / Florianopolis,Internacional / RS,Corinthians / SP,1 X 0
092,19/06/2024,21:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Fluminense / RJ,2 X 0
093,20/06/2024,18:30,Manoel Barradas / Salvador,Vitória / BA,Atlético Mineiro Saf / MG,4 X 2
094,20/06/2024,20:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Bahia / BA,2 X 1
095,19/06/2024,19:00,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Athletico Paranaense / PR,1 X 1
096,20/06/2024,21:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Red Bull Bragantino / SP,2 X 1
097,19/06/2024,20:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Cuiabá Saf / MT,0 X 1
098,19/06/2024,20:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Grêmio / RS,1 X 0
099,19/06/2024,19:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Criciúma / SC,1 X 2
100,19/06/2024,20:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Vasco da Gama S.a.f. / RJ,2 X 0
101,22/06/2024,17:30,Major Antônio Couto Pereira / Curitiba,Grêmio / RS,Internacional / RS,0 X 1
102,23/06/2024,18:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Fortaleza / CE,1 X 1
103,23/06/2024,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Cruzeiro Saf / MG,4 X 1
104,23/06/2024,16:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Flamengo / RJ,0 X 1
105,22/06/2024,21:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,São Paulo / SP,4 X 1
106,23/06/2024,18:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Juventude / RS,3 X 1
107,23/06/2024,18:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Vitória / BA,2 X 1
108,23/06/2024,16:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Corinthians / SP,1 X 1
109,22/06/2024,18:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Atlético Goianiense Saf / GO,0 X 0
110,22/06/2024,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Botafogo / RJ,2 X 1
111,26/06/2024,21:30,Heriberto Hulse / Criciuma,Internacional / RS,Atlético Mineiro Saf / MG,1 X 2
112,26/06/2024,19:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Athletico Paranaense / PR,2 X 0
113,26/06/2024,21:30,Octávio Mangabeira / Salvador,Bahia / BA,Vasco da Gama S.a.f. / RJ,2 X 1
114,27/06/2024,19:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Vitória / BA,0 X 1
115,26/06/2024,19:00,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Red Bull Bragantino / SP,2 X 1
116,26/06/2024,20:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Cuiabá Saf / MT,1 X 1
117,27/06/2024,20:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Criciúma / SC,2 X 1
118,26/06/2024,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Palmeiras / SP,3 X 0
119,26/06/2024,20:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Grêmio / RS,1 X 1
120,26/06/2024,20:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Flamengo / RJ,2 X 1
121,30/06/2024,16:00,Francisco Stédile / Caxias do Sul,Grêmio / RS,Fluminense / RJ,1 X 0
122,30/06/2024,11:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Atlético Goianiense Saf / GO,1 X 1
123,30/06/2024,18:30,Manoel Barradas / Salvador,Vitória / BA,Athletico Paranaense / PR,0 X 1
124,30/06/2024,18:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Cruzeiro Saf / MG,2 X 1
125,29/06/2024,18:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Botafogo / RJ,1 X 1
126,01/07/2024,20:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Corinthians / SP,2 X 0
127,30/06/2024,16:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Bahia / BA,3 X 1
128,30/06/2024,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Juventude / RS,2 X 1
129,29/06/2024,18:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Red Bull Bragantino / SP,1 X 1
130,30/06/2024,18:30,Heriberto Hulse / Criciuma,Criciúma / SC,Internacional / RS,1 X 1
131,04/07/2024,19:00,Francisco Stédile / Caxias do Sul,Grêmio / RS,Palmeiras / SP,2 X 2
132,03/07/2024,21:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Flamengo / RJ,2 X 4
133,04/07/2024,19:00,Octávio Mangabeira / Salvador,Bahia / BA,Juventude / RS,2 X 0
134,04/07/2024,20:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Internacional / RS,1 X 1
135,03/07/2024,20:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Fortaleza / CE,2 X 0
136,04/07/2024,20:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Vitória / BA,3 X 2
137,03/07/2024,21:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Atlético Goianiense Saf / GO,3 X 1
138,03/07/2024,21:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,São Paulo / SP,1 X 2
139,03/07/2024,19:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Botafogo / RJ,1 X 2
140,03/07/2024,20:00,Heriberto Hulse / Criciuma,Criciúma / SC,Cruzeiro Saf / MG,1 X 0
141,07/07/2024,18:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Vasco da Gama S.a.f. / RJ,1 X 2
142,07/07/2024,16:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Corinthians / SP,3 X 0
143,07/07/2024,18:30,Manoel Barradas / Salvador,Vitória / BA,Criciúma / SC,2 X 1
144,06/07/2024,20:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Cuiabá Saf / MT,1 X 1
145,07/07/2024,20:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Atlético Mineiro Saf / MG,3 X 0
146,07/07/2024,18:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Bahia / BA,2 X 0
147,06/07/2024,20:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Red Bull Bragantino / SP,2 X 0
148,07/07/2024,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Fluminense / RJ,1 X 0
149,07/07/2024,18:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Athletico Paranaense / PR,1 X 2
150,07/07/2024,16:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Grêmio / RS,3 X 0
151,10/07/2024,18:30,Francisco Stédile / Caxias do Sul,Grêmio / RS,Cruzeiro Saf / MG,0 X 2
152,11/07/2024,21:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,São Paulo / SP,2 X 1
153,11/07/2024,21:30,Manoel Barradas / Salvador,Vitória / BA,Botafogo / RJ,0 X 1
154,11/07/2024,20:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Fortaleza / CE,1 X 2
155,10/07/2024,19:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Corinthians / SP,2 X 0
156,11/07/2024,19:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Atlético Goianiense Saf / GO,3 X 1
157,25/09/2024,19:00,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Internacional / RS,2 X 2
158,10/07/2024,19:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Bahia / BA,1 X 3
159,05/09/2024,20:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Juventude / RS,0 X 0
160,11/07/2024,20:00,Heriberto Hulse / Criciuma,Criciúma / SC,Fluminense / RJ,1 X 1
161,30/10/2024,19:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Flamengo / RJ,1 X 1
162,13/07/2024,16:00,Raimundo Sampaio / Belo Horizonte,Cruzeiro Saf / MG,Red Bull Bragantino / SP,2 X 1
163,13/07/2024,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Cuiabá Saf / MT,1 X 2
164,22/10/2024,19:30,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Athletico Paranaense / PR,1 X 0
165,17/07/2024,21:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Palmeiras / SP,1 X 0
166,16/07/2024,21:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Criciúma / SC,2 X 1
167,17/07/2024,20:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Grêmio / RS,1 X 0
168,17/07/2024,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Vitória / BA,3 X 1
169,17/07/2024,19:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Vasco da Gama S.a.f. / RJ,0 X 1
170,16/07/2024,19:00,Estádio Nacional Mané Garrincha / Brasilia,Juventude / RS,Atlético Mineiro Saf / MG,1 X 1
171,21/07/2024,11:00,Francisco Stédile / Caxias do Sul,Grêmio / RS,Vitória / BA,2 X 0
172,21/07/2024,16:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Vasco da Gama S.a.f. / RJ,2 X 0
173,21/07/2024,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Corinthians / SP,0 X 1
174,20/07/2024,16:00,Estádio Nacional Mané Garrincha / Brasilia,Flamengo / RJ,Criciúma / SC,2 X 1
175,20/07/2024,18:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Internacional / RS,1 X 0
176,20/07/2024,21:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Cruzeiro Saf / MG,2 X 0
177,21/07/2024,18:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Athletico Paranaense / PR,1 X 0
178,21/07/2024,18:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Atlético Goianiense Saf / GO,3 X 1
179,21/07/2024,20:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Fluminense / RJ,0 X 1
180,21/07/2024,18:30,Estádio Nacional Mané Garrincha / Brasilia,Juventude / RS,São Paulo / SP,0 X 0
181,11/09/2024,19:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Fortaleza / CE,2 X 1
182,24/07/2024,19:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Juventude / RS,2 X 0
183,24/07/2024,20:00,Manoel Barradas / Salvador,Vitória / BA,Flamengo / RJ,1 X 2
184,24/07/2024,21:30,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Palmeiras / SP,1 X 0
185,24/10/2024,19:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Cuiabá Saf / MT,1 X 0
186,25/07/2024,20:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Grêmio / RS,2 X 2
187,24/07/2024,19:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Botafogo / RJ,2 X 2
188,16/11/2024,18:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,Atlético Mineiro Saf / MG,1 X 0
189,24/07/2024,21:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Bahia / BA,1 X 1
190,28/08/2024,19:30,Heriberto Hulse / Criciuma,Criciúma / SC,Red Bull Bragantino / SP,1 X 0
191,28/07/2024,19:00,Índio Condá / Chapeco,Grêmio / RS,Vasco da Gama S.a.f. / RJ,1 X 0
192,28/07/2024,19:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Corinthians / SP,2 X 1
193,27/07/2024,20:00,Octávio Mangabeira / Salvador,Bahia / BA,Internacional / RS,1 X 1
194,28/07/2024,16:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Atlético Goianiense Saf / GO,2 X 0
195,27/07/2024,21:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Cruzeiro Saf / MG,0 X 3
196,27/07/2024,19:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Vitória / BA,0 X 2
197,28/07/2024,11:00,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Fluminense / RJ,0 X 1
198,27/07/2024,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,São Paulo / SP,1 X 0
199,28/07/2024,19:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Athletico Paranaense / PR,1 X 2
200,27/07/2024,19:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Criciúma / SC,1 X 2
201,04/08/2024,17:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Palmeiras / SP,1 X 1
202,05/08/2024,21:00,Kleber José de Andrade / Cariacica,Cruzeiro Saf / MG,Fortaleza / CE,1 X 2
203,03/08/2024,16:00,Manoel Barradas / Salvador,Vitória / BA,Cuiabá Saf / MT,1 X 0
204,04/08/2024,16:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Bahia / BA,1 X 0
205,03/08/2024,19:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Red Bull Bragantino / SP,2 X 2
206,04/08/2024,16:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Juventude / RS,1 X 1
207,03/08/2024,21:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Flamengo / RJ,1 X 0
208,04/08/2024,16:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Grêmio / RS,0 X 2
209,03/08/2024,20:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Botafogo / RJ,1 X 4
210,03/08/2024,20:00,Heriberto Hulse / Criciuma,Criciúma / SC,Atlético Mineiro Saf / MG,2 X 1
211,11/08/2024,19:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Athletico Paranaense / PR,2 X 2
212,10/08/2024,21:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Atlético Mineiro Saf / MG,0 X 0
213,11/08/2024,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Vitória / BA,2 X 0
214,11/08/2024,16:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Palmeiras / SP,1 X 1
215,10/08/2024,21:30,Nilton Santos / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Fluminense / RJ,2 X 0
216,10/08/2024,21:30,Arena Corinthians / Sao Paulo,Corinthians / SP,Red Bull Bragantino / SP,1 X 1
217,11/08/2024,16:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Atlético Goianiense Saf / GO,1 X 0
218,10/08/2024,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Criciúma / SC,1 X 0
219,10/08/2024,19:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Grêmio / RS,1 X 3
220,11/08/2024,11:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Botafogo / RJ,3 X 2
221,17/08/2024,16:00,Alfredo Jaconi / Caxias do Sul,Grêmio / RS,Bahia / BA,0 X 2
222,17/08/2024,16:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Cuiabá Saf / MT,1 X 1
223,19/08/2024,20:00,Manoel Barradas / Salvador,Vitória / BA,Cruzeiro Saf / MG,2 X 2
224,17/08/2024,21:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Corinthians / SP,0 X 0
225,18/08/2024,18:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Flamengo / RJ,4 X 1
226,18/08/2024,16:00,Allianz Parque / Sao Paulo,Palmeiras / SP,São Paulo / SP,2 X 1
227,17/08/2024,18:30,Nabi Abi Chedid / Braganca Paulista,Red Bull Bragantino / SP,Fortaleza / CE,1 X 2
228,18/08/2024,18:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,Juventude / RS,1 X 2
229,18/08/2024,16:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Internacional / RS,1 X 0
230,18/08/2024,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Vasco da Gama S.a.f. / RJ,2 X 2
231,25/08/2024,19:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Cruzeiro Saf / MG,1 X 0
232,24/08/2024,21:00,Magalhães Pinto / Belo Horizonte,Atlético Mineiro Saf / MG,Fluminense / RJ,0 X 2
233,25/08/2024,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Botafogo / RJ,0 X 0
234,25/08/2024,20:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Red Bull Bragantino / SP,2 X 1
235,26/08/2024,21:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Athletico Paranaense / PR,2 X 1
