game_id,date,time,stadium,home_team,away_team,result
369,16/11/2024,19:00,Carlos Zamith / Manaus,Amazonas Fc / AM,Goiás / GO,0 X 4
370,18/11/2024,21:45,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,America Saf / MG,1 X 0
371,24/11/2024,18:30,Hailé Pinheiro / Goiania,Goiás / GO,Gremio Novorizontino - Saf / SP,1 X 0
372,24/11/2024,18:30,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Ceará / CE,0 X 0
373,24/11/2024,18:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Chapecoense / SC,1 X 0
374,22/11/2024,21:30,Novelli Junior / Itu,Ituano / SP,Amazonas Fc / AM,0 X 1
375,24/11/2024,18:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Brusque / SC,3 X 0
376,22/11/2024,20:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Ponte Preta / SP,2 X 1
377,24/11/2024,16:00,Rei Pelé / Maceio,Crb / AL,Operário / PR,1 X 1
378,22/11/2024,19:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Botafogo / SP,1 X 3
379,24/11/2024,16:00,Olímpico do Pará / Belem,Paysandu / PA,Vila Nova / GO,2 X 1
380,24/11/2024,18:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Santos Fc / SP,2 X 1
