game_id,date,time,stadium,home_team,away_team,result
133,30/06/2025,21:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Botafogo / SP,0 X 1
134,30/06/2025,19:00,Leônidas Sobré de Castro / Belem,Paysandu / PA,Ferroviária / SP,2 X 1
135,29/06/2025,19:00,Índio Condá / Chapeco,Chapecoense / SC,Goiás / GO,1 X 2
136,27/06/2025,20:30,Heriberto Hulse / Criciuma,Criciúma / SC,Avaí / SC,1 X 2
137,26/06/2025,21:35,Rei Pelé / Maceio,Crb / AL,America Saf / MG,1 X 2
138,29/06/2025,16:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Remo / PA,1 X 2
139,29/06/2025,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Amazonas Fc / AM,1 X 1
140,29/06/2025,16:00,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Operário / PR,1 X 0
141,04/07/2025,19:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Volta Redonda / RJ,2 X 0
142,08/07/2025,19:30,Hailé Pinheiro / Goiania,Goiás / GO,Criciúma / SC,1 X 1
143,03/07/2025,21:35,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Crb / AL,2 X 1
144,05/07/2025,16:00,Olímpico do Pará / Belem,Remo / PA,Cuiabá Saf / MT,0 X 0
145,05/07/2025,19:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Paysandu / PA,0 X 0
146,07/07/2025,19:00,Germano Kruger / Ponta Grossa,Operário / PR,Chapecoense / SC,1 X 2
147,05/07/2025,20:30,Carlos Zamith / Manaus,Amazonas Fc / AM,Athletico Paranaense / PR,0 X 1
148,07/07/2025,21:00,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Athletic Saf / MG,0 X 1
149,06/07/2025,16:00,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Vila Nova / GO,1 X 3
150,06/07/2025,18:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,Gremio Novorizontino - Saf / SP,0 X 0
151,12/07/2025,20:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,Goiás / GO,0 X 1
152,11/07/2025,19:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Operário / PR,0 X 0
153,15/07/2025,19:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Amazonas Fc / AM,3 X 1
