game_id,date,time,stadium,home_team,away_team,result
096,02/06/2023,21:30,Manoel Barradas / Salvador,Vitória / BA,Ituano / SP,3 X 0
097,05/06/2023,19:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Chapecoense / SC,2 X 0
098,03/06/2023,16:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Avaí / SC,3 X 2
099,04/06/2023,18:00,Jacy Scaff / Londrina,Londrina / PR,Sport / PE,1 X 2
100,03/06/2023,17:00,Maria Lamas Farache / Natal,Abc / RN,Novorizontino / SP,0 X 1
101,06/06/2023,19:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Abc / RN,0 X 0
102,06/06/2023,21:30,Antônio Accioly / Goiania,Atlético / GO,Ceará / CE,0 X 3
103,08/06/2023,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Juventude / RS,0 X 1
104,06/06/2023,21:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,Ituano / SP,0 X 2
105,07/06/2023,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Guarani / SP,1 X 0
106,07/06/2023,19:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Avaí / SC,2 X 1
107,07/06/2023,19:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Londrina / PR,2 X 0
108,06/06/2023,19:00,Índio Condá / Chapeco,Chapecoense / SC,Vila Nova / GO,0 X 1
109,06/06/2023,19:00,Soares de Azevedo / Muriae,Tombense / MG,Vitória / BA,1 X 2
110,07/06/2023,21:30,Rei Pelé / Maceio,Crb / AL,Mirassol / SP,2 X 0
111,11/06/2023,11:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Sport / PE,1 X 1
112,10/06/2023,16:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Guarani / SP,0 X 0
113,11/06/2023,15:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Botafogo / SP,1 X 1
114,10/06/2023,17:00,Novelli Junior / Itu,Ituano / SP,Atlético / GO,1 X 1
115,10/06/2023,17:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Sampaio Corrêa / MA,1 X 0
116,11/06/2023,18:00,Manoel Barradas / Salvador,Vitória / BA,Criciúma / SC,0 X 1
117,10/06/2023,19:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Crb / AL,1 X 3
118,11/06/2023,18:15,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Tombense / MG,1 X 2
119,11/06/2023,11:00,Jacy Scaff / Londrina,Londrina / PR,Mirassol / SP,1 X 2
120,09/06/2023,21:30,Maria Lamas Farache / Natal,Abc / RN,Chapecoense / SC,1 X 1
121,25/06/2023,18:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Vitória / BA,2 X 0
122,23/06/2023,19:00,Antônio Accioly / Goiania,Atlético / GO,Ponte Preta / SP,1 X 0
123,24/06/2023,16:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Londrina / PR,0 X 0
124,24/06/2023,11:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Vila Nova / GO,0 X 3
125,25/06/2023,11:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Abc / RN,3 X 2
126,22/06/2023,21:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Juventude / RS,3 X 0
127,25/06/2023,15:30,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Ceará / CE,1 X 1
128,24/06/2023,17:00,Índio Condá / Chapeco,Chapecoense / SC,Criciúma / SC,1 X 1
129,24/06/2023,18:15,Soares de Azevedo / Muriae,Tombense / MG,Novorizontino / SP,1 X 2
130,21/06/2023,19:00,Rei Pelé / Maceio,Crb / AL,Ituano / SP,2 X 2
131,28/06/2023,21:30,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Mirassol / SP,2 X 1
132,27/06/2023,21:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Tombense / MG,1 X 0
133,27/06/2023,19:00,Heriberto Hulse / Criciuma,Criciúma / SC,Crb / AL,2 X 1
134,28/06/2023,21:30,Novelli Junior / Itu,Ituano / SP,Ponte Preta / SP,0 X 1
135,27/06/2023,21:30,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Botafogo / SP,0 X 1
136,28/06/2023,21:30,Manoel Barradas / Salvador,Vitória / BA,Sampaio Corrêa / MA,2 X 1
137,28/06/2023,19:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Avaí / SC,0 X 0
138,27/06/2023,19:00,Índio Condá / Chapeco,Chapecoense / SC,Sport / PE,1 X 1
139,28/06/2023,21:30,Jacy Scaff / Londrina,Londrina / PR,Juventude / RS,1 X 2
140,28/06/2023,19:00,Maria Lamas Farache / Natal,Abc / RN,Atlético / GO,1 X 1
141,02/07/2023,20:30,Moisés Lucarelli / Campinas,Ponte Preta / SP,Novorizontino / SP,1 X 0
142,01/07/2023,16:00,Antônio Accioly / Goiania,Atlético / GO,Vila Nova / GO,1 X 1
143,01/07/2023,17:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Abc / RN,0 X 2
144,03/07/2023,20:15,Santa Cruz / Ribeirao Preto,Botafogo / SP,Guarani / SP,1 X 0
145,03/07/2023,18:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Ituano / SP,0 X 1
146,02/07/2023,18:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Ceará / CE,2 X 0
147,01/07/2023,17:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Criciúma / SC,0 X 2
148,02/07/2023,15:30,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Vitória / BA,1 X 0
149,30/06/2023,21:30,Soares de Azevedo / Muriae,Tombense / MG,Chapecoense / SC,4 X 2
150,01/07/2023,18:15,Rei Pelé / Maceio,Crb / AL,Londrina / PR,2 X 1
151,08/07/2023,11:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Londrina / PR,2 X 1
152,10/07/2023,20:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Vitória / BA,1 X 0
153,08/07/2023,17:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Ponte Preta / SP,0 X 1
154,08/07/2023,17:00,Novelli Junior / Itu,Ituano / SP,Juventude / RS,1 X 1
155,07/07/2023,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Atlético / GO,2 X 2
156,09/07/2023,18:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Mirassol / SP,0 X 0
157,07/07/2023,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Botafogo / SP,3 X 0
158,09/07/2023,15:30,Índio Condá / Chapeco,Chapecoense / SC,Crb / AL,2 X 1
159,08/07/2023,18:00,Soares de Azevedo / Muriae,Tombense / MG,Sampaio Corrêa / MA,0 X 1
160,08/07/2023,15:30,Maria Lamas Farache / Natal,Abc / RN,Criciúma / SC,0 X 1
161,15/07/2023,17:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Tombense / MG,0 X 1
162,14/07/2023,21:30,Antônio Accioly / Goiania,Atlético / GO,Sport / PE,3 X 1
163,13/07/2023,20:00,Heriberto Hulse / Criciuma,Criciúma / SC,Guarani / SP,1 X 1
164,23/08/2023,21:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,Chapecoense / SC,1 X 2
165,16/07/2023,15:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Ceará / CE,1 X 1
166,16/07/2023,18:00,Manoel Barradas / Salvador,Vitória / BA,Novorizontino / SP,2 X 1
167,14/07/2023,21:30,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Ituano / SP,0 X 0
168,15/07/2023,11:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Abc / RN,1 X 1
169,15/07/2023,17:00,Jacy Scaff / Londrina,Londrina / PR,Vila Nova / GO,1 X 0
170,23/08/2023,19:00,Rei Pelé / Maceio,Crb / AL,Avaí / SC,1 X 1
171,18/07/2023,21:30,Moisés Lucarelli / Campinas,Ponte Preta / SP,Juventude / RS,0 X 0
172,19/07/2023,19:00,Antônio Accioly / Goiania,Atlético / GO,Mirassol / SP,2 X 2
173,19/07/2023,21:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Sampaio Corrêa / MA,2 X 0
174,17/07/2023,20:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Criciúma / SC,1 X 0
175,19/07/2023,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Londrina / PR,3 X 0
176,19/07/2023,21:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Vitória / BA,1 X 2
177,19/07/2023,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Vila Nova / GO,1 X 0
178,18/07/2023,19:00,Índio Condá / Chapeco,Chapecoense / SC,Ituano / SP,1 X 0
179,18/07/2023,18:00,Soares de Azevedo / Muriae,Tombense / MG,Crb / AL,2 X 1
180,19/07/2023,21:30,Arena das Dunas / Natal,Abc / RN,Guarani / SP,0 X 1
181,23/07/2023,11:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Atlético / GO,1 X 0
182,22/07/2023,17:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Abc / RN,1 X 1
183,22/07/2023,17:00,Heriberto Hulse / Criciuma,Criciúma / SC,Novorizontino / SP,0 X 1
184,22/07/2023,18:00,Novelli Junior / Itu,Ituano / SP,Avaí / SC,0 X 1
185,22/07/2023,15:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Tombense / MG,2 X 0
186,24/07/2023,19:00,Manoel Barradas / Salvador,Vitória / BA,Chapecoense / SC,1 X 0
187,23/07/2023,18:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Sport / PE,1 X 2
188,23/07/2023,15:30,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Ceará / CE,1 X 0
189,24/07/2023,19:00,Jacy Scaff / Londrina,Londrina / PR,Botafogo / SP,1 X 2
190,21/07/2023,19:00,Rei Pelé / Maceio,Crb / AL,Ponte Preta / SP,1 X 0
191,30/07/2023,18:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Vitória / BA,2 X 2
192,29/07/2023,18:00,Antônio Accioly / Goiania,Atlético / GO,Sampaio Corrêa / MA,2 X 2
193,29/07/2023,17:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Guarani / SP,1 X 2
194,29/07/2023,15:30,Francisco Palma Travassos /,Botafogo / SP,Juventude / RS,0 X 2
195,30/07/2023,15:30,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Vila Nova / GO,3 X 1
196,28/07/2023,21:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Crb / AL,2 X 0
197,28/07/2023,19:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Ituano / SP,1 X 1
198,29/07/2023,11:00,Índio Condá / Chapeco,Chapecoense / SC,Mirassol / SP,0 X 1
199,30/07/2023,11:00,Soares de Azevedo / Muriae,Tombense / MG,Criciúma / SC,2 X 2
200,29/07/2023,17:00,Arena das Dunas / Natal,Abc / RN,Londrina / PR,0 X 0
201,02/08/2023,21:30,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Ceará / CE,0 X 0
202,04/08/2023,21:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Sport / PE,0 X 1
203,02/08/2023,19:00,Heriberto Hulse / Criciuma,Criciúma / SC,Ponte Preta / SP,2 X 1
204,02/08/2023,19:00,Novelli Junior / Itu,Ituano / SP,Tombense / MG,1 X 0
205,01/08/2023,19:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Avaí / SC,2 X 2
206,02/08/2023,21:30,Manoel Barradas / Salvador,Vitória / BA,Abc / RN,2 X 0
207,01/08/2023,19:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Botafogo / SP,0 X 0
208,02/08/2023,21:30,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Novorizontino / SP,1 X 0
209,02/08/2023,21:30,Jacy Scaff / Londrina,Londrina / PR,Chapecoense / SC,1 X 1
210,01/08/2023,21:30,Rei Pelé / Maceio,Crb / AL,Atlético / GO,2 X 1
211,06/08/2023,15:30,Moisés Lucarelli / Campinas,Ponte Preta / SP,Chapecoense / SC,1 X 0
212,07/08/2023,20:00,Antônio Accioly / Goiania,Atlético / GO,Tombense / MG,3 X 2
213,05/08/2023,15:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Criciúma / SC,1 X 0
214,05/08/2023,17:00,Novelli Junior / Itu,Ituano / SP,Guarani / SP,1 X 1
215,04/08/2023,21:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Sampaio Corrêa / MA,0 X 0
216,05/08/2023,18:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Novorizontino / SP,1 X 0
217,06/08/2023,18:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Abc / RN,1 X 0
218,07/08/2023,18:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Vila Nova / GO,0 X 2
219,07/08/2023,20:00,Jacy Scaff / Londrina,Londrina / PR,Vitória / BA,2 X 0
220,05/08/2023,17:00,Rei Pelé / Maceio,Crb / AL,Botafogo / SP,0 X 0
221,13/08/2023,15:45,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Juventude / RS,0 X 1
222,12/08/2023,18:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Avaí / SC,1 X 1
223,12/08/2023,15:30,Heriberto Hulse / Criciuma,Criciúma / SC,Londrina / PR,2 X 0
224,12/08/2023,17:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Ponte Preta / SP,0 X 0
225,11/08/2023,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Mirassol / SP,2 X 1
226,13/08/2023,18:00,Manoel Barradas / Salvador,Vitória / BA,Ceará / CE,1 X 0
227,12/08/2023,17:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Crb / AL,1 X 1
228,13/08/2023,11:00,Índio Condá / Chapeco,Chapecoense / SC,Atlético / GO,0 X 1
229,11/08/2023,21:30,Soares de Azevedo / Muriae,Tombense / MG,Sport / PE,0 X 0
230,14/08/2023,20:00,Maria Lamas Farache / Natal,Abc / RN,Ituano / SP,1 X 1
231,18/08/2023,21:30,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Sport / PE,3 X 1
232,17/08/2023,21:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Mirassol / SP,2 X 0
233,19/08/2023,15:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Tombense / MG,4 X 2
234,19/08/2023,17:00,Novelli Junior / Itu,Ituano / SP,Criciúma / SC,3 X 0
235,20/08/2023,15:45,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Chapecoense / SC,1 X 2
236,18/08/2023,19:00,Manoel Barradas / Salvador,Vitória / BA,Botafogo / SP,2 X 0
237,20/08/2023,18:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Ponte Preta / SP,1 X 1
238,19/08/2023,18:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Sampaio Corrêa / MA,0 X 0
239,17/08/2023,19:00,Jacy Scaff / Londrina,Londrina / PR,Atlético / GO,0 X 2
240,19/08/2023,17:00,Maria Lamas Farache / Natal,Abc / RN,Crb / AL,1 X 2
241,25/08/2023,19:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Londrina / PR,1 X 0
242,27/08/2023,18:00,Antônio Accioly / Goiania,Atlético / GO,Vitória / BA,0 X 0
243,22/08/2023,21:30,Heriberto Hulse / Criciuma,Criciúma / SC,Vila Nova / GO,1 X 0
244,28/08/2023,20:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Abc / RN,0 X 0
245,22/08/2023,19:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Juventude / RS,0 X 1
246,25/08/2023,21:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Ituano / SP,1 X 2
247,26/08/2023,17:00,Governador João Castelo / Sao Luis,Sampaio Corrêa / MA,Guarani / SP,1 X 1
248,27/08/2023,15:45,Índio Condá / Chapeco,Chapecoense / SC,Avaí / SC,0 X 0
249,26/08/2023,17:00,Soares de Azevedo / Muriae,Tombense / MG,Ceará / CE,2 X 2
250,26/08/2023,18:00,Rei Pelé / Maceio,Crb / AL,Novorizontino / SP,1 X 0
251,02/09/2023,18:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Ponte Preta / SP,1 X 0
252,03/09/2023,15:45,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Crb / AL,0 X 1
253,02/09/2023,15:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Atlético / GO,0 X 2
254,03/09/2023,18:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Sport / PE,1 X 1
255,30/08/2023,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Novorizontino / SP,Ituano / SP,2 X 0
256,01/09/2023,19:15,Manoel Barradas / Salvador,Vitória / BA,Mirassol / SP,0 X 0
257,02/09/2023,17:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Criciúma / SC,1 X 0
258,31/08/2023,21:30,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Chapecoense / SC,0 X 0
259,01/09/2023,21:30,Jacy Scaff / Londrina,Londrina / PR,Tombense / MG,1 X 1
