game_id,date,time,stadium,home_team,away_team,result
097,25/05/2025,11:00,Arena do Grêmio / Porto Alegre,Grêmio / RS,Bahia / BA,1 X 0
098,25/05/2025,18:30,Manoel Barradas / Salvador,Vitória / BA,Santos Fc / SP,0 X 1
099,25/05/2025,20:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Cruzeiro Saf / MG,0 X 2
100,25/05/2025,16:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Internacional / RS,1 X 1
101,01/06/2025,18:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Fortaleza Ec Saf / CE,5 X 0
102,31/05/2025,21:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Red Bull Bragantino / SP,0 X 2
103,01/06/2025,18:30,Arena Corinthians / Sao Paulo,CORINTHIANS / SP,Vitória / BA,0 X 0
104,01/06/2025,16:00,Urbano Caldeira / Santos,Santos Fc / SP,Botafogo / RJ,0 X 1
105,01/06/2025,11:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Sport / PE,1 X 0
106,01/06/2025,19:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Palmeiras / SP,2 X 1
107,01/06/2025,20:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Fluminense / RJ,0 X 2
108,31/05/2025,18:30,Octávio Mangabeira / Salvador,Bahia / BA,São Paulo / SP,2 X 1
109,01/06/2025,18:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Atlético Mineiro Saf / MG,0 X 1
110,01/06/2025,16:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Grêmio / RS,0 X 2
111,29/10/2025,19:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Ceará / CE,1 X 0
112,17/09/2025,19:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Mirassol / SP,3 X 3
113,11/10/2025,19:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Juventude / RS,4 X 1
114,12/06/2025,21:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Vasco da Gama S.a.f. / RJ,1 X 3
115,12/06/2025,19:00,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,Bahia / BA,0 X 3
116,12/06/2025,21:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Internacional / RS,2 X 0
117,12/06/2025,20:00,Arena do Grêmio / Porto Alegre,Grêmio / RS,Corinthians / SP,1 X 1
118,12/06/2025,19:00,Manoel Barradas / Salvador,Vitória / BA,Cruzeiro Saf / MG,0 X 0
119,12/06/2025,19:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Santos Fc / SP,2 X 3
120,15/11/2025,18:30,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,Sport Recife / PE,Flamengo / RJ,1 X 5
121,12/07/2025,16:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,São Paulo / SP,2 X 0
122,12/07/2025,18:30,Estádio Nacional Mané Garrincha / Brasilia,Vasco da Gama S.a.f. / RJ,Botafogo / RJ,0 X 2
123,13/07/2025,19:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Red Bull Bragantino / SP,1 X 2
124,15/11/2025,21:00,Urbano Caldeira / Santos,Santos Fc / SP,Palmeiras / SP,1 X 0
125,08/10/2025,21:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Fluminense / RJ,2 X 1
126,13/07/2025,20:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Grêmio / RS,4 X 1
127,12/07/2025,16:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Vitória / BA,1 X 0
128,12/07/2025,21:00,Octávio Mangabeira / Salvador,Bahia / BA,Atlético Mineiro Saf / MG,2 X 1
129,13/07/2025,20:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Ceará / CE,0 X 1
130,14/07/2025,20:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Sport / PE,2 X 0
131,17/07/2025,19:30,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Cruzeiro Saf / MG,0 X 2
132,16/07/2025,21:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Vitória / BA,0 X 0
133,16/07/2025,19:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Mirassol / SP,1 X 1
134,16/07/2025,20:00,Urbano Caldeira / Santos,Santos Fc / SP,Flamengo / RJ,1 X 0
135,16/07/2025,21:30,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,São Paulo / SP,2 X 2
136,08/10/2025,19:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Sport / PE,3 X 1
137,29/07/2025,20:30,Arena do Grêmio / Porto Alegre,Grêmio / RS,Fortaleza Ec Saf / CE,2 X 1
138,22/10/2025,19:00,Octávio Mangabeira / Salvador,Bahia / BA,Internacional / RS,1 X 0
139,16/07/2025,19:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Corinthians / SP,0 X 1
140,20/08/2025,19:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Vasco da Gama S.a.f. / RJ,2 X 0
141,20/07/2025,19:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Fluminense / RJ,1 X 0
142,19/07/2025,17:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Grêmio / RS,1 X 1
143,20/07/2025,17:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Atlético Mineiro Saf / MG,3 X 2
144,19/07/2025,21:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Corinthians / SP,2 X 0
145,19/07/2025,18:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Santos Fc / SP,3 X 0
146,20/07/2025,16:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Juventude / RS,4 X 0
147,20/07/2025,11:00,José Pinheiro Borda / Porto Alegre,Internacional / RS,Ceará / CE,1 X 0
148,20/07/2025,16:00,Manoel Barradas / Salvador,Vitória / BA,Red Bull Bragantino / SP,1 X 0
149,19/07/2025,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Bahia / BA,1 X 1
150,20/07/2025,17:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Botafogo / RJ,0 X 1
151,23/07/2025,19:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Palmeiras / SP,1 X 2
152,24/09/2025,19:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Bahia / BA,3 X 1
153,23/07/2025,19:30,Arena Corinthians / Sao Paulo,Corinthians / SP,Cruzeiro Saf / MG,0 X 0
154,23/07/2025,21:30,Urbano Caldeira / Santos,Santos Fc / SP,Internacional / RS,1 X 2
155,23/07/2025,21:30,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,Flamengo / RJ,1 X 2
156,12/11/2025,20:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Fortaleza Ec Saf / CE,3 X 3
157,24/09/2025,19:30,Arena do Grêmio / Porto Alegre,Grêmio / RS,Botafogo / RJ,1 X 1
158,23/07/2025,21:30,Manoel Barradas / Salvador,Vitória / BA,Sport / PE,2 X 2
159,23/07/2025,19:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Mirassol / SP,0 X 2
160,24/07/2025,19:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,São Paulo / SP,0 X 1
161,27/07/2025,20:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Atlético Mineiro Saf / MG,1 X 0
162,26/07/2025,18:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Corinthians / SP,1 X 1
163,26/07/2025,21:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Grêmio / RS,1 X 0
164,27/07/2025,16:00,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Fluminense / RJ,3 X 1
165,26/07/2025,18:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Vitória / BA,1 X 1
166,27/07/2025,16:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Ceará / CE,1 X 2
167,27/07/2025,18:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Vasco da Gama S.a.f. / RJ,1 X 1
168,27/07/2025,18:30,Octávio Mangabeira / Salvador,Bahia / BA,Juventude / RS,3 X 0
169,26/07/2025,18:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Red Bull Bragantino / SP,3 X 1
170,26/07/2025,18:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Santos Fc / SP,2 X 2
171,02/08/2025,21:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Grêmio / RS,1 X 0
172,03/08/2025,16:00,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Cruzeiro Saf / MG,0 X 2
173,03/08/2025,16:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Fortaleza Ec Saf / CE,1 X 1
174,04/08/2025,20:00,Cícero Pompeu de Toledo / Sao Paulo,Santos Fc / SP,Juventude / RS,3 X 1
175,02/08/2025,18:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Vasco da Gama S.a.f. / RJ,3 X 2
176,03/08/2025,18:30,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Red Bull Bragantino / SP,2 X 1
177,03/08/2025,20:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,São Paulo / SP,1 X 2
178,03/08/2025,19:30,Manoel Barradas / Salvador,Vitória / BA,Palmeiras / SP,2 X 2
179,03/08/2025,18:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Flamengo / RJ,1 X 1
180,02/08/2025,16:00,Adelmar da Costa Carvalho / Recife,Sport / PE,Bahia / BA,0 X 0
181,09/08/2025,18:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Mirassol / SP,2 X 1
182,10/08/2025,16:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Atlético Mineiro Saf / MG,1 X 1
183,10/08/2025,16:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Ceará / CE,2 X 1
184,09/08/2025,18:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Vitória / BA,2 X 0
185,09/08/2025,18:30,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,Internacional / RS,1 X 3
186,10/08/2025,18:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Santos Fc / SP,1 X 2
187,10/08/2025,20:30,Arena do Grêmio / Porto Alegre,Grêmio / RS,Sport / PE,0 X 1
188,09/08/2025,21:00,Octávio Mangabeira / Salvador,Bahia / BA,Fluminense / RJ,3 X 3
189,09/08/2025,20:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Botafogo / RJ,0 X 5
190,11/08/2025,20:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Corinthians / SP,2 X 1
191,16/08/2025,16:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Fortaleza Ec Saf / CE,2 X 1
192,17/08/2025,20:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Palmeiras / SP,0 X 1
193,16/08/2025,21:00,Arena Corinthians / Sao Paulo,Corinthians / SP,Bahia / BA,1 X 2
194,17/08/2025,16:00,Cícero Pompeu de Toledo / Sao Paulo,Santos Fc / SP,Vasco da Gama S.a.f. / RJ,0 X 6
195,18/08/2025,20:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Cruzeiro Saf / MG,1 X 1
196,17/08/2025,16:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Grêmio / RS,1 X 3
197,17/08/2025,18:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Flamengo / RJ,1 X 3
198,16/08/2025,18:30,Manoel Barradas / Salvador,Vitória / BA,Juventude / RS,2 X 2
199,16/08/2025,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Red Bull Bragantino / SP,1 X 0
200,16/08/2025,18:30,Adelmar da Costa Carvalho / Recife,Sport / PE,São Paulo / SP,2 X 2
201,25/08/2025,21:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Vitória / BA,8 X 0
202,24/08/2025,16:00,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Corinthians / SP,2 X 3
203,25/08/2025,19:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Sport / PE,3 X 0
204,24/08/2025,20:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Atlético Mineiro Saf / MG,2 X 0
205,23/08/2025,16:00,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,Fluminense / RJ,4 X 2
206,23/08/2025,18:30,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,Internacional / RS,2 X 1
207,23/08/2025,21:00,Arena do Grêmio / Porto Alegre,Grêmio / RS,Ceará / CE,0 X 0
208,24/08/2025,16:00,Octávio Mangabeira / Salvador,Bahia / BA,Santos Fc / SP,2 X 0
209,24/08/2025,18:30,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Mirassol / SP,0 X 1
210,24/08/2025,18:30,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Botafogo / RJ,1 X 3
211,31/08/2025,16:00,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Grêmio / RS,1 X 1
212,30/08/2025,18:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Red Bull Bragantino / SP,4 X 1
213,31/08/2025,18:30,Arena Corinthians / Sao Paulo,Corinthians / SP,Palmeiras / SP,1 X 1
214,31/08/2025,16:00,Urbano Caldeira / Santos,Santos Fc / SP,Fluminense / RJ,0 X 0
215,31/08/2025,18:30,José Maria de Campos Maia / Mirassol,Mirassol / SP,Bahia / BA,5 X 1
216,30/08/2025,21:00,Magalhães Pinto / Belo Horizonte,Cruzeiro Saf / MG,São Paulo / SP,1 X 0
217,31/08/2025,20:30,José Pinheiro Borda / Porto Alegre,Internacional / RS,Fortaleza Ec Saf / CE,2 X 1
218,31/08/2025,18:30,Manoel Barradas / Salvador,Vitória / BA,Atlético Mineiro Saf / MG,1 X 0
219,30/08/2025,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Juventude / RS,0 X 1
220,31/08/2025,20:30,Adelmar da Costa Carvalho / Recife,Sport / PE,Vasco da Gama S.a.f. / RJ,2 X 3
221,13/09/2025,21:00,Jornalista Mário Filho / Rio de Janeiro,Fluminense / RJ,Corinthians / SP,0 X 1
222,14/09/2025,20:30,São Januário / Rio de Janeiro,Vasco da Gama S.a.f. / RJ,Ceará / CE,2 X 2
223,13/09/2025,18:30,Allianz Parque / Sao Paulo,Palmeiras / SP,Internacional / RS,4 X 1
224,14/09/2025,17:30,Cícero Pompeu de Toledo / Sao Paulo,São Paulo / SP,Botafogo / RJ,1 X 0
225,14/09/2025,11:00,Estádio Municipal Cícero de Souza Marques / Braganca Paulista,Red Bull Bragantino / SP,Sport / PE,1 X 1
226,14/09/2025,16:00,ARENA MRV / Belo Horizonte,Atlético Mineiro Saf / MG,Santos Fc / SP,1 X 1
227,13/09/2025,16:00,Arena do Grêmio / Porto Alegre,Grêmio / RS,Mirassol / SP,0 X 1
228,15/09/2025,20:00,Octávio Mangabeira / Salvador,Bahia / BA,Cruzeiro Saf / MG,1 X 2
229,13/09/2025,16:00,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza Ec Saf / CE,Vitória / BA,2 X 0
230,14/09/2025,16:00,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Flamengo / RJ,0 X 2
231,21/09/2025,17:30,Jornalista Mário Filho / Rio de Janeiro,Flamengo / RJ,Vasco da Gama S.a.f. / RJ,1 X 1
232,20/09/2025,18:30,Nilton Santos / Rio de Janeiro,Botafogo / RJ,Atlético Mineiro Saf / MG,1 X 0
233,20/09/2025,21:00,Allianz Parque / Sao Paulo,Palmeiras / SP,Fortaleza Ec Saf / CE,4 X 1
