game_id,date,time,stadium,home_team,away_team,result
001,14/04/2018,21:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Paysandu / PA,0 X 1
002,13/04/2018,20:30,Arena Barueri / Barueri,Oeste / SP,Crb / AL,2 X 0
003,14/04/2018,16:30,Bento da Silva Freitas / Pelotas,Brasil / RS,São Bento / SP,1 X 1
004,13/04/2018,21:30,Orlando Scarpelli / Florianopolis,Figueirense / SC,Juventude / RS,2 X 1
005,13/04/2018,19:15,Governador Plácido Aderaldo Castelo / Fortaleza,Fortaleza / CE,Guarani / SP,2 X 1
006,14/04/2018,16:30,Serra Dourada / Goiania,Vila Nova / GO,Avaí / SC,1 X 0
007,13/04/2018,20:30,Olímpico Pedro Ludovico / Goiania,Atlético / GO,Criciúma / SC,3 X 2
008,14/04/2018,16:30,Rei Pelé / Maceio,Csa / AL,Goiás / GO,2 X 1
009,14/04/2018,16:30,Jacy Scaff / Londrina,Londrina / PR,Boa / MG,1 X 0
010,14/04/2018,19:00,Governador João Castelo / Sao Luis,Sampaio Correa / MA,Coritiba / PR,2 X 0
011,21/04/2018,16:30,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Sampaio Correa / MA,2 X 0
012,20/04/2018,20:30,Walter Ribeiro / Sorocaba,São Bento / SP,Csa / AL,2 X 1
013,20/04/2018,19:15,Alfredo Jaconi / Caxias do Sul,Juventude / RS,Oeste / SP,1 X 1
014,21/04/2018,16:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Brasil / RS,2 X 2
015,21/04/2018,19:00,Heriberto Hulse / Criciuma,Criciúma / SC,Ponte Preta / SP,0 X 1
016,21/04/2018,16:30,Serra Dourada / Goiania,Goiás / GO,Figueirense / SC,0 X 2
017,17/04/2018,19:15,Dilzon Luís de Melo / Varginha,Boa / MG,Fortaleza / CE,0 X 2
018,21/04/2018,16:30,Rei Pelé / Maceio,Crb / AL,Vila Nova / GO,0 X 1
019,17/04/2018,21:30,Major Antônio Couto Pereira / Curitiba,Coritiba / PR,Atlético / GO,1 X 0
020,20/04/2018,21:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Londrina / PR,1 X 0
021,28/04/2018,19:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Londrina / PR,0 X 1
